"Title: GJY 10.6"" Portable TV with Built‑in ATSC Tuner  
Category: Electronics  
Brand: GJY  
Description: A compact 10.6"" LCD TV that works on ATSC digital signals and includes a rechargeable battery for on‑the‑go viewing.  
Details: Features dual antennas, USB/TF card slots, AV and HDMI inputs, 12V power compatibility, and built‑in speakers for versatile use in home or outdoor settings.",0
"Title: LD Products High Yield Toner Cartridge – Black  
Category: Office Supplies  
Brand: LD Products  
Description: A high-yield replacement toner cartridge designed for HP LaserJet Pro printers.  
Details: Compatible with HP LaserJet Pro M118dw, M148dw, and M148fdw, offering a 2,800-page yield and a shelf life of 24-36 months.",0
"Title: APS iBoard 6‑inch Aluminum Running Boards  
Category: Automotive Accessories  
Brand: APS  
Description: Heavy‑duty 6‑inch aluminum running boards for Nissan Frontier Crew Cab, finished in matte black powder coating.  
Details: Features anti‑slip tread, aircraft‑grade T6061 aluminum construction, and factory‑style metal backsplash with tapered ends for a sleek look.",0
"Title: PEMP E65/E66 Optical Fiber Box for BMW  
Category: Automotive Electronics  
Brand: PEMP  
Description: Adds an aux-compatible optical fiber input to BMW E65/E66 models for Android screen audio.  
Details: Connects to the car’s ACC power, replaces the CDC channel, and enables external audio playback.",0
"Title: Intermatic PX300 12V 300W Transformer with Built‑In Circuit Breaker  
Category: Electronics  
Brand: Intermatic  
Description: A 12‑V transformer that safely powers pool and garden lights with a built‑in circuit breaker.  
Details: Features a grounded shield, automatic overload protection, and a compact 7.25"" high, 5.25"" wide, 4.5"" deep enclosure.",0
"Title: Dominator Platinum RGB 32GB DDR4 3200MHz  
Category: Computer Memory  
Brand: Corsair  
Description: 32 GB of high‑performance DDR4 memory with 3200 MHz speed, designed for AMD optimized systems.  
Details: Features dual 16 GB modules, 12 individually addressable RGB LEDs, DHX cooling PCB, and Intel XMP 2.0 compatibility.",0
"Title: HK 13"" Heavy Duty Black Push-Open Cash Drawer  
Category: Retail Hardware  
Brand: HK  
Description: A compact 13"" black metal cash drawer that opens manually with a push mechanism and mounts under counter with a metal bracket.  
Details: Features a 4-bill/5-coin capacity, 2 media slots, a 3-position lock, and includes a key lock for secure operation.",0
"Title: SKB iSeries 3i-13096-6KP Camera Case  
Category: Photography Accessories  
Brand: SKB Cases  
Description: A MIL‑STD 810G waterproof case with custom foam interior designed for the Blackmagic Design Pocket Cinema Camera 6K Pro, featuring lens, battery, and memory card compartments plus an extra lens slot.  
Details: Ultra‑high‑strength polypropylene construction, gasket‑sealed, water and dust tight, with padlock loops, trigger release latches, and an automatic pressure equalization valve.",0
"Title: Bam Trekking 3027SB Black Clarinet Backpack Case  
Category: Musical Instruments  
Brand: Bam  
Description: A waterproof, lightweight backpack case that securely cradles a clarinet with a molded polyurethane foam insert for thermal shock protection.  
Details: Features 2000‑denier Cordura fabric, adjustable padded shoulder straps, a removable handle, an expandable sheet‑music pocket, and space for two barrels.",0
"Title: DEWALT 20V MAX XR Impact Driver with Bluetooth Kit  
Category: Power Tools  
Brand: DEWALT  
Description: A lightweight, 20V brushless impact driver that connects to the Tool Connect app for real‑time tracking, diagnostics, and custom settings.  
Details: Includes a 5‑Ah XR battery, charger, and a 3‑year warranty, offering variable speed, 75% longer run time, and compact 5.3‑in design for tight spaces.",0
"Title: Compact High‑Performance Mini PC  
Category: Electronics  
Brand: Kinupute  
Description: Powerful mini desktop with Intel Xeon E3‑1231v3, 16 GB RAM, 256 GB SSD, and GeForce GT 1030 2 GB GPU, running Windows 11 Pro.  
Details: Supports dual 4K displays via HDMI/DVI, dual‑band Wi‑Fi, Bluetooth 4.0, Gigabit Ethernet, and multiple USB ports for versatile gaming, office, and server use.",0
"Title: June Garden Sweet Dolly Charlotte 10"" Soft Bunny Doll  
Category: Toys & Games – Plush Toys  
Brand: June Garden  
Description: A 10‑inch ultra‑soft rabbit plush doll perfect for newborns and toddlers.  
Details: Features a removable fleece jumpsuit, embroidered eyes, and a warm smile for gentle play and imaginative role‑play.",0
"Title: Oil‑Rubbed Bronze Freestanding Tub Filler  
Category: Plumbing Fixtures  
Brand: Aolemi  
Description: A single‑handle, floor‑mounted bathtub faucet in oil‑rubbed bronze finish.  
Details: Made from solid brass, it offers a sleek, modern look with corrosion‑resistant construction and easy DIY installation.",0
"Title: Clementoni 1000‑Piece Jigsaw Puzzle – The Brilliance  
Category: Toys & Games  
Brand: Clementoni  
Description: A 1,000‑piece jigsaw puzzle featuring a vibrant art theme suitable for beginners to adults.  
Details: Designed for ages 9 and up, this puzzle offers an engaging challenge while encouraging creativity and patience.",0
"Title: Handar 10GBase‑LR SFP+ Transceiver  
Category: Networking  
Brand: Handar  
Description: 10GBase‑LR SFP+ module for single‑mode fiber, 1310 nm wavelength, supporting up to 10 km.  
Details: LC duplex connector, fully compatible with Cisco, Ubiquiti, UniFi UF‑SM‑10G and other open‑switch platforms.",0
"Title: Deco Mount Pro Tripod Mic Stand Bundle  
Category: Audio Equipment  
Brand: Deco Mount  
Description: A lightweight, adjustable tripod mic stand with a boom arm and universal pop filter for professional recording.  
Details: Features durable construction, leg adjustment for uneven surfaces, a double‑layer pop filter with goose neck, and a microfiber cleaning cloth.",0
"Title: GanFindX Portable Hand Control System  
Category: Automotive Accessories  
Brand: GanFindX  
Description: A lightweight, tool‑free hand control device that lets drivers operate the accelerator and brake with their hands.  
Details: Constructed from aluminum alloy and stainless steel, adjustable length (51‑70 cm), comes with a soft carry bag, and is compatible with most LHD/RHD vehicles.",0
"Title: 4GB DDR2 1066MHz Desktop Memory Kit  
Category: Computer Components  
Brand: Komputerbay  
Description: Dual 2GB DDR2 1066MHz modules in a 4GB kit for desktop systems.  
Details: Heatspreaders on each DIMM, 240-pin PC2-8500, dual‑channel support, lifetime warranty.",0
"Title: 3-Drawer Mobile File Cabinet  
Category: Office Furniture  
Brand: Scranton & Co  
Description: A slim, lockable file cabinet with three high‑side drawers, ideal for small home or office spaces.  
Details: Features smooth glide drawers, casters for easy mobility, and a non‑porous painted steel finish.",0
"Title: Canon EOS Rebel T7 DSLR Bundle with EF-S 18‑55mm, EF 75‑300mm, 500mm Lens & T‑Mount Adapter  
Category: Camera & Photo Equipment  
Brand: Canon  
Description: 24‑megapixel APS‑C DSLR kit featuring a versatile zoom range, 1080p video, and Wi‑Fi/NFC connectivity.  
Details: Includes EF‑mount lenses, professional accessories, and a 500mm preset lens with a T‑mount adapter for extended reach.",0
"Title: Evergreen Cylinder Head Gasket Set & Head Bolts  
Category: Automotive  
Brand: Evergreen  
Description: Premium head gasket set and head bolts engineered for precise OEM fit and superior sealing.  
Details: Made with non‑asbestos silicone rubber, Viton valve stem seals, and MLS graphite gaskets for durability and reliable performance.",0
"Title: Task Roman Ogee Router Bit 1/4"" Shank, 1"" Dia., ½"" Carbide Height, 5/32"" Radius  
Category: Power Tool Accessories  
Brand: Task  
Description: A precision double‑flute router bit that cuts smooth ogee profiles with minimal vibration.  
Details: Features a 1/4‑inch hardened steel shank, super fine grain tungsten carbide tip, and a non‑stick powder‑coat finish for long‑lasting performance.",0
"Title: Travelpro Platinum Elite Slim Business Laptop Briefcase  
Category: Accessories  
Brand: Travelpro  
Description: A sleek, durable slim briefcase that fits a 15.6"" laptop and keeps work essentials organized on the go.  
Details: Features padded laptop and tablet sleeves, multiple organizational pockets, RFID‑blocking safety pocket, genuine leather handles, stain‑ and abrasion‑resistant nylon, and an unobtrusive rear strap for easy stacking.",0
"Title: 120 V/15 A Right‑Angle GFCI Plug, Yellow  
Category: Electronics  
Brand: Coleman Cable  
Description: A rain‑proof, UL‑listed right‑angle GFCI plug that attaches to existing equipment cords.  
Details: Features a 4‑6 mA trip, <25 ms response time, and manual reset for outdoor power tools and appliances.",0
"Title: JRready Deutsch DT Series Connector Kit  
Category: Electronics  
Brand: JRready  
Description: A versatile connector kit featuring 2‑12 pin, size‑16 DT connectors with solid nickel‑plated contacts for 14‑20AWG wire.  
Details: Waterproof, dust‑proof, and corrosion‑resistant connectors with sealing plugs, a built‑in contact extraction tool, and options for in‑line, flange, or PCB mounting.",0
"Title: 15"" Oil‑Rubbed Bronze Locking Shower Head Extension Arm  
Category: Home & Garden – Bathroom Fixtures  
Brand: Neatitems  
Description: Extend and securely lock a heavy shower head 15 inches from the wall.  
Details: Made of solid brass with a durable oil‑rubbed bronze finish; easy one‑hand installation and adjustable height.",0
"Title: Mylites+ Standard Comic Book Mylar Sleeves  
Category: Electronics  
Brand: E. Gerber  
Description: 50 protective mylar sleeves for 7¼"" x 10½"" comics with 1½"" flap.  
Details: Made of archival‑grade mylar, zero off‑gassing, highly resistant to oxygen and moisture.",0
"Title: Tidal Front & Rear Fender Flares – 4‑Pack Pocket Rivet Style  
Category: Automotive Accessories  
Brand: Tidal Automotive  
Description: Rugged fender flares with a textured black finish designed for 2010‑2017 RAM 2500/3500 trucks.  
Details: Made from UV‑protected ABS plastic, these flares bolt on easily without drilling and come with all necessary mounting hardware.",0
"Title: Dakota Alert MURS Driveway Probe Sensor  
Category: Electronics  
Brand: Dakota Alert  
Description: A wireless driveway sensor that detects large metal vehicles and sends alerts to MURS receivers up to 50 feet away.  
Details: Features battery-powered operation, a 50‑foot direct‑burial cable, and false‑alarm suppression for animals and wind.",0
"Title: LED Light Kit for Lego Sonic Green Hill Zone 21331  
Category: Home & Garden > Décor > Lighting  
Brand: DALDED  
Description: Brighten your Lego Sonic Green Hill Zone set with this safe, battery‑ or USB‑powered LED kit.  
Details: Features heat‑resistant, non‑combustible wiring that can be hidden inside the model, easy installation, and suitable for ages 12 and up.",0
"Title: 152mm Bi-Metal Hole Saw  
Category: Tool Accessories  
Brand: Aoktorkit  
Description: A 152mm high‑speed steel hole saw for precise drilling in wood, metal, and plastic.  
Details: Features M42 HSS teeth, heat‑treated for durability, and a sharp, low‑vibration blade for stable hole cuts.",0
"Title: TropicalLife 18‑Inch Large Backpack  
Category: Accessories → Backpacks  
Brand: TropicalLife  
Description: A lightweight, eco‑friendly 18‑inch backpack with waterproof polyester construction.  
Details: Features a zipper main compartment, small zip pockets, two inner pockets, and two breathable side pouches for water bottles or umbrellas.",0
"Title: Wenger City Upgrade 16"" Laptop Backpack  
Category: Bags & Backpacks  
Brand: Wenger  
Description: A slim 16"" laptop backpack designed for commuters, featuring dual A4 compartments, a dedicated laptop pocket, and a tablet sleeve.  
Details: Includes two water‑resistant quick‑access front pockets, a trolley sleeve, padded back and shoulder straps, and a flexible open side pocket.",0
"Title: LED Tail Light Assembly for 2014‑2021 Toyota Tundra  
Category: Automotive Lighting  
Brand: OEM Grade  
Description: A high‑brightness LED tail light kit for Toyota Tundra pickups, featuring a black housing and clear acrylic lens.  
Details: Plug‑and‑play installation with no rewiring, waterproof construction, and full compliance with federal and international safety standards.",0
"Title: Adams Check Payment & Deposit Register – 44‑Page 8.5”×11” White  
Category: Office Supplies  
Brand: Adams  
Description: A nondated register for recording checks and deposits with ready‑to‑use forms and a summary page.  
Details: Includes 44 pages, a wire‑o spiral for flat‑laying, bank reconciliation worksheet, and a water‑resistant polypropylene cover.",0
"Title: 3D Tree Hole Stair Risers Vinyl Mural  
Category: Home Décor  
Brand: AJ  
Description: A waterproof, self‑adhesive vinyl mural that transforms stair risers into a 3D tree hole scene.  
Details: 15 × 18 cm (7″ × 37″) rectangular design suitable for stairs, walls, mirrors, doors, windows, and furniture.",0
"Title: Kohler Filtered Water Faucet  
Category: Bathroom Fixtures  
Brand: Kohler  
Description: A single‑lever, deck‑mounted faucet that delivers filtered water directly from the tap.  
Details: Features a polished chrome finish, 2.2 GPM flow rate, and lifetime warranty.",0
"Title: Fjallraven Kanken 15"" Laptop Backpack  
Category: Backpack  
Brand: Fjallraven  
Description: Classic Kanken design now sized for a 15"" laptop, featuring a padded laptop compartment, water‑resistant Vinylon F fabric, and multiple pockets for everyday items.  
Details: Comes with dual top snap handles, padded shoulder straps, a rain flap on the main zipper, and 18 L of storage space.",0
"Title: Portable 7500L Mini Projector  
Category: Electronics  
Brand: (Brand not specified)  
Description: A compact projector that delivers up to 100"" HD 1080P image with WiFi and Bluetooth connectivity.  
Details: Features 7500L LED lamp, 2400–7500 lumens, 360° stereo speakers, multiple input ports (HDMI, VGA, USB, AV) and a built‑in cooling system for extended lamp life.",0
"Title: Diversitech 1/3 HP 115V Grey Motor  
Category: Motors & Drives  
Brand: Diversitech  
Description: 115V, 1/3 horsepower motor for industrial and hobby applications.  
Details: Grey color, 7"" square footprint, 9 lb weight, efficient and easy to install.",0
"Title: Retevis RT68 Soft Earhook Walkie Talkie Earpiece  
Category: Electronics  
Brand: Retevis  
Description: Lightweight, on‑ear earpiece with integrated microphone designed for RT68 and other 2‑pin walkie talkies.  
Details: Features a soft ear hook, rotatable earplug, durable push‑to‑talk button, adjustable clip, and replaceable sponge cuff for comfort and hygiene.",0
"Title: Dual‑Intensity Amber Pindicator  
Category: Motorcycle Lighting  
Brand: Morimoto  
Description: A compact, switchback LED turn signal that toggles between bright white and amber, with optional dual‑intensity mode.  
Details: Features a custom clear lens for directional lighting, waterproof and wash‑proof construction, hard‑anodized CNC aluminum base, and CAN‑BUS compatible for modern bikes.",0
"Title: Evan‑Fischer Front Bumper Cover for 2015‑2017 BMW X3 (Primed)  
Category: Automotive Parts  
Brand: Evan Fischer  
Description: A primed front bumper cover that fits 2015‑2017 BMW X3 models, designed to accommodate standard front and side holes for surround‑view camera wiring.  
Details: Lightweight 13.79 lb cover features a durable finish, ready‑to‑install design, and a 1‑year warranty when purchased through Auto Parts Giant.",0
"Title: Laisomeke IP67 Waterproof Junction Box  
Category: Electrical Enclosures  
Brand: Laisomeke  
Description: A compact, dust‑proof, IP67 rated ABS plastic box with a clear grey cover for secure outdoor electrical connections.  
Details: Features easy screw‑in installation, durable impact resistance, and includes mounting plate, screws, and connectors.",0
"Title: Sumerain LED Waterfall Bathroom Faucet  
Category: Plumbing Fixtures  
Brand: Sumerain  
Description: A dual‑handle, widespan chrome faucet with integrated LED lighting that changes color with water temperature.  
Details: Constructed from durable brass, it includes pre‑assembled handles, valves, spout, and all necessary hardware in one unit.",0
"Title: Solar Pendant Shed Light with Remote Control  
Category: Lighting  
Brand: Webcem  
Description: Solar-powered LED pendant light for outdoor and indoor use, featuring 136 LEDs and 1000 lumens with remote control and multiple lighting modes.  
Details: IP65 waterproof, 4+1 leaf design with 90° adjustable angles, 360° solar panel rotation, and a 2‑hour, 4‑hour, or 6‑hour timer.",0
"Title: Festool Platin 2 6‑Inch S1000 Grit Sanding Discs  
Category: Construction Tools  
Brand: Festool  
Description: 15‑pack fine‑grit sanding discs for smooth, high‑gloss finishes on closed‑surface materials.  
Details: Foam‑backed, silicone carbide abrasives with stearate coating and a multi‑jetstream design for 30% longer life.",0
"Title: Western Digital 2TB Enterprise RE4-GP SATA Hard Drive  
Category: Electronics  
Brand: Western Digital  
Description: 2TB enterprise-grade 3.5"" hard drive with SATA 3 Gb/s interface.  
Details: Features 64 MB cache, IntelliPower power‑saving technology, 7200 RPM spin speed, and TLER for reliability.",0
"Title: Poison Spyder Rocker Knocker 10-08-020  
Category: Automotive Accessories  
Brand: Poison Spyder  
Description: High‑strength 3/16"" steel rocker panel protection with optional DOM tubular sliders.  
Details: CNC laser‑cut plate steel, precision fit, stainless flat‑head hardware, and durable DOM tubing for added side protection.",0
"Title: DiMarzio DP 163 BluesBucker Pickup  
Category: Musical Instruments  
Brand: DiMarzio  
Description: A humbucker‑shaped pickup that delivers P90‑style tone with virtually no hum.  
Details: Features patented Virtual Vintage and Airbucker technology, 6‑slot adjustable pole, and dual‑coil design for dynamic sensitivity.",0
"Title: VLAND LED Smoked Taillights for Toyota Camry 2012‑2014  
Category: Automotive Lighting  
Brand: VLAND  
Description: LED smoked taillight assembly compatible with 2012, 2013 and 2014 Toyota Camry.  
Details: Includes driver‑side and passenger‑side units, LED red parking/running lights with factory halogen bulbs for turn and reverse signals; DOT/SAE approved, hermetically sealed for durable performance.",0
"Title: Lighted Triangle Mirror Cabinet with Door  
Category: Bathroom Furniture  
Brand: Zheng Hui Home  
Description: A sleek white triangular mirror cabinet with built‑in LED lighting, ideal for organizing bathroom essentials while adding modern décor.  
Details: Features a durable wood construction, two doors, one drawer, and a polished finish, measuring 47 × 60 × 33 cm and wall‑mountable.",0
"Title: PM Auto Front Right Quick Complete Strut‑Coil Spring  
Category: Automotive Parts  
Brand: PM Auto  
Description: Quick‑install complete strut‑coil spring for 2018‑2021 Honda Accord L4 1.5L front right.  
Details: OEM‑quality, no disassembly of existing assembly, no specialized tools needed, and includes a limited lifetime warranty.",0
"Title: Wall Mounted Shower Faucet Set  
Category: Bathroom Fixtures  
Brand: Bestill  
Description: A complete wall-mounted shower faucet set with a single-lever valve and adjustable spray head in oil rubbed bronze.  
Details: Features a solid brass valve body with American Standard plumbing connections, a pressure-balanced ceramic disc cartridge, a 3.6"" high‑pressure showerhead with three spray options, and a 6"" stainless steel shower arm.",0
"Title: Flip Cover with Stand & Card Slot for Lenovo Tab M10 HD 10.1""  
Category: Electronics  
Brand: Yuseng  
Description: A lightweight, PU leather flip case with a folding stand, card slots, and magnetic closure for the Lenovo Tab M10 HD.  
Details: Features shock‑proof TPU, polycarbonate shell, and a secure magnetic buckle that wakes the tablet on opening.",0
"Title: Miyaya Funny Horse Mask  
Category: Costume Accessories  
Brand: Miyaya  
Description: A realistic latex horse head mask featuring a bushy mane that fits most adult heads.  
Details: Made from 100% natural, non‑toxic latex, it is breathable with eye, nose, and mouth holes for clear vision.",0
"Title: Trail Gear Twin Stick Shift Kit  
Category: Automotive Accessories  
Brand: Trail Gear  
Description: A high‑performance twin‑stick kit that enables independent control of high and low transfer‑case gears.  
Details: Features polished cast aluminum shifter bases, heat‑treated steel keys, and an oil breather for reliable, ready‑to‑install performance.",0
"Title: Allmotorparts Engine Thermostat for Honda  
Category: Auto Parts  
Brand: Allmotorparts  
Description: Replacement thermostat designed to regulate engine temperature for a wide range of Honda models from 1990-2020.  
Details: Features a stainless‑steel mounting flange and spring frame for durable, OE‑level performance.",0
"Title: Ultra Duster Canned Air Net – 10 oz 6‑Pack  
Category: Electronics Cleaning Supplies  
Brand: Electronics More  
Description: Powerful, ozone‑safe canned air that removes dust and micro‑debris from electronic devices without residue.  
Details: Each can delivers fine‑spray compressed air via a straw nozzle, contains a bitterant to prevent abuse, and ships in one business day.",0
"Title: Beck/Arnley Air Filter  
Category: Automotive Accessories  
Brand: Beck/Arnley  
Description: A high‑performance air filter that matches OE form, fit, and function for specific vehicle models.  
Details: Constructed with premium filter materials for optimal airflow, durable build for underhood conditions, and designed for vehicle‑specific fit.",0
"Title: Dell Optiplex 390 19"" Desktop Bundle  
Category: Computer & Peripherals  
Brand: Dell  
Description: All-in-one Dell Optiplex 390 desktop with i3 processor, 4 GB RAM, 1 TB HDD, Windows 10 Home and 19"" monitor.  
Details: Includes Wi‑Fi adapter, keyboard, and mouse for immediate use.",0
"Title: IQShield LiquidSkin Screen Protector  
Category: Electronics  
Brand: IQShield  
Description: Ultra‑thin, bubble‑free TPU film that fully covers the Samsung Galaxy S5 Sport screen.  
Details: Features self‑healing, anti‑scratch protection, true‑feel sensitivity, UV‑protected clarity, and a lifetime replacement warranty.",0
"Title: 12 Pack Military Toy Soldiers Action Figures  
Category: Toys & Games  
Brand: Liberty Imports  
Description: A set of twelve realistic army soldiers with weapons and accessories for imaginative battle play.  
Details: Each 4‑inch figure offers 10 points of articulation and comes with a range of combat gear for dynamic, story‑driven adventures.",0
"Title: Neporal Full Spectrum 6000K A19 LED Light Bulbs (Pack of 3)  
Category: Electronics  
Brand: Neporal  
Description: Energy‑efficient full spectrum LED bulbs that mimic natural daylight to boost focus and comfort.  
Details: Each 9W bulb delivers 800 lumens, high CRI 85, 60W equivalent, and lasts 30,000 hours.",0
"Title: Pidoko Kids Train Table – Grey 90‑Piece Train Set  
Category: Toys & Games  
Brand: Pidoko Kids  
Description: A sturdy, large wooden train table with a 90‑piece train set, ideal for children aged 3 and up.  
Details: Features round edges, non‑toxic paint, and dimensions 37.4"" × 22.04"" × 15.8"", compatible with most brand tracks.",0
"Title: Satco 4-Count LED A19 Light Bulbs  
Category: Lighting  
Brand: Satco  
Description: Four non‑dimmable, 9.5W LED bulbs replacing 60W incandescent, warm white, 2700K.  
Details: 800 lumens each, 80° beam spread, E26 medium base, damp‑location rated, 10,000‑hour life.",0
"Title: Ceramic Talavera Mexican Tile 4x4"" – 9‑Piece Set  
Category: Home Décor  
Brand: DRT Wholesales  
Description: Bright, hand‑fired Talavera tiles that instantly add vibrant color to any wall.  
Details: Each 4"" square is fired above 2000°F for durability, easy cleaning, and long‑term color retention.",0
"Title: Archangel 6‑Inch Action Figure  
Category: Toys & Games  
Brand: Hasbro  
Description: A collectible 6‑inch figure of Archangel from Marvel’s X‑Men.  
Details: Features dynamic pose and detailed paintwork, suitable for ages 4+.",0
"Title: Stick‑On Dressage Course Letters  
Category: Equestrian Supplies  
Brand: Intrepid International  
Description: Eight waterproof vinyl letters with adhesive backing for easy placement on dressage markers.  
Details: Each set includes English‑style letters (A, B, C, E, F, H, K, M) and measures 7.9 × 7.7 × 0.4 in., weighing 0.25 lb.",0
"Title: LEGO Marvel Avengers War Machine Buster  
Category: Toys  
Brand: LEGO  
Description: Build the posable War Machine Buster mech with an opening cockpit, rapid shooter, cannons, and missiles.  
Details: Includes 4 minifigures (War Machine, Ant‑Man, and two Outriders) and 362 pieces.",0
"Title: ANZO USA 111207 Crystal Headlights  
Category: Automotive Lighting  
Brand: ANZO USA  
Description: Black crystal headlights with halo and LED amber lighting for GMC Sierra 99‑06/Yukon/XL 00‑06/Denali models.  
Details: Features halogen bulbs, waterproof design, and a clear lens.",0
"Title: Kingston Brass Clawfoot Tub Faucet  
Category: Bathroom Fixtures  
Brand: Kingston Brass  
Description: A wall‑mounted clawfoot tub faucet in brushed nickel, crafted from solid brass for durable, vintage style.  
Details: Features a drip‑free ceramic disc cartridge, adjustable mounting range, and a 7‑in. spout with an included 59‑inch handheld shower.",0
"Title: EMART 10ft Adjustable C‑Stand with Boom Arm  
Category: Photography Equipment  
Brand: EMART  
Description: Heavy‑duty aluminum C‑stand with a 10‑ft adjustable center stand and a 4.2‑ft boom arm for lighting and reflector setups.  
Details: Features a built‑in buffer spring, turtle base with sandbag slots, and 1/4”/3/8” screw grips for secure mounting and easy transport.",0
"Title: KOHLER K--CP Slider Assembly  
Category: Kitchen & Bath Fixtures  
Brand: KOHLER  
Description: A polished chrome metal slider assembly that holds kitchen sink faucet attachments for easy access.  
Details: Lightweight 8‑ounce unit measures 5 × 3 × 1 in., includes one component, and is not discontinued.",0
